"Date end",Size,"Clan tag","Clan name","Clan stars","Clan destruction","Opponent tag","Opponent name","Opponent stars","Opponent destruction",Result
"2023-03-17 21:15:15",10,#JPRPRVUY,"Akademia CoC PL",24,81.7,#QRCUQ8CC,"BD BOY",29,95.2,lose
"2023-03-15 20:53:19",10,#JPRPRVUY,"Akademia CoC PL",23,76.3,#2LL0QUVJP,CLASH,28,93.6,lose
"2023-03-13 20:05:11",10,#JPRPRVUY,"Akademia CoC PL",21,75.7,#2YG8LC0VY,Arena,9,39.4,win
"2023-03-01 21:04:30",10,#JPRPRVUY,"Akademia CoC PL",24,82.2,#YCL0U29L,"ابطال تلعفر",27,94.7,lose
"2023-02-27 21:46:16",10,#JPRPRVUY,"Akademia CoC PL",23,83.2,#QJ2U8U0R,"Bellwood Broz..",18,62,win
"2023-02-25 20:28:47",10,#JPRPRVUY,"Akademia CoC PL",25,87.7,#2Q2U98G92,سوريا,14,61.7,win
"2023-02-21 20:39:28",10,#JPRPRVUY,"Akademia CoC PL",24,86.2,#2YJ9888CJ,"ANGRY WOLVES",28,96.3,lose
"2023-02-19 05:03:03",5,#JPRPRVUY,"Akademia CoC PL",11,80,#2LQLG0J2Y,"Anak Ng PH Ver2",2,26,win
"2023-02-12 20:36:29",10,#JPRPRVUY,"Akademia CoC PL",22,74.6,#2QYUPRLJJ,"CoC - CLUB",21,80.1,win
"2023-01-25 22:30:25",15,#JPRPRVUY,"Akademia CoC PL",33,82.13,#2L90288JL,"tropang F1 PH",41,92.73,lose
"2023-01-23 22:47:04",15,#JPRPRVUY,"Akademia CoC PL",31,86.07,#2LCUJRGC8,bubatzbuben,34,78,lose
"2023-01-20 20:47:00",10,#JPRPRVUY,"Akademia CoC PL",27,90.7,#9QPYURGY,"los umpalumpa",27,97.2,lose
"2023-01-18 05:38:08",15,#JPRPRVUY,"Akademia CoC PL",28,66.4,#8Q02Y8PL,"Last Samurai",36,92.87,lose
"2022-12-31 06:24:09",5,#JPRPRVUY,"Akademia CoC PL",10,81.2,#2L09CU8CG,"Fergana Uzb N1",10,70.8,win
"2022-12-18 22:59:38",10,#JPRPRVUY,"Akademia CoC PL",15,60.3,#PLY22VG8,"Lords of War",27,89.6,lose
"2022-12-14 21:08:59",15,#JPRPRVUY,"Akademia CoC PL",26,61.27,#2P2920JG2,"ВОР ЗАКОН А.У.Е",41,94.53,lose
"2022-11-30 20:15:56",10,#JPRPRVUY,"Akademia CoC PL",20,71.2,#2Y0PYC29V,awat,28,96.7,lose
"2022-11-22 20:56:46",15,#JPRPRVUY,"Akademia CoC PL",35,87.67,#2PVPVVV90,"Legends of War",28,65.13,win
"2022-11-20 20:36:05",15,#JPRPRVUY,"Akademia CoC PL",38,93.93,#2Y8RPUL09,"شیر بچای افغان",18,40,win
"2022-11-18 20:59:18",15,#JPRPRVUY,"Akademia CoC PL",37,91.33,#VRJPYPC2,"اقويه للابد",31,74.93,win
"2022-11-15 20:29:50",15,#JPRPRVUY,"Akademia CoC PL",26,63.93,#VVUPJ99L,"تنهای تنها",37,87.47,lose
"2022-11-13 20:49:01",15,#JPRPRVUY,"Akademia CoC PL",38,90.2,#Y9UQGJRV,"ALTINGEN ;)",43,98.8,lose
"2022-10-30 19:43:16",20,#JPRPRVUY,"Akademia CoC PL",54,91.05,#2P9089VPP,کوردستان,40,70.4,win
"2022-10-27 19:17:07",20,#JPRPRVUY,"Akademia CoC PL",50,89.95,#L2RLU00R,"Flying Party WB",54,93.1,lose
"2022-10-21 20:47:10",15,#JPRPRVUY,"Akademia CoC PL",40,96.93,#2LLRPGGRU,"هزار یک شب",39,93.47,win
"2022-10-16 01:33:25",15,#JPRPRVUY,"Akademia CoC PL",37,86.53,#YQ9CQ9PC,CarpoTAMBAYAN,31,75.53,win
"2022-10-12 21:11:13",15,#JPRPRVUY,"Akademia CoC PL",38,84.73,#2YYPVJLGP,"Juste Actif 2",39,92.67,lose
"2022-09-20 18:46:36",10,#JPRPRVUY,"Akademia CoC PL",18,77.8,#JGUCUVRL,VOLOT,26,93.9,lose
"2022-08-24 20:12:41",10,#JPRPRVUY,"Akademia CoC PL",25,86.5,#2PRPYC2JR,"☆♤Hazara City♤☆",28,92.4,lose
"2022-07-25 22:30:10",10,#JPRPRVUY,"Akademia CoC PL",26,94.9,#UVL9RYLY,Pahlawanan,11,41.4,win
"2022-07-21 19:48:48",10,#JPRPRVUY,"Akademia CoC PL",25,85.2,#2LJJGVYYL,"وردايتي الاسد",26,89.4,lose
"2022-07-18 18:44:13",10,#JPRPRVUY,"Akademia CoC PL",27,93.1,#2YGYUR29P,cłąșshıąńs,28,91.4,lose
"2022-06-26 22:15:58",5,#JPRPRVUY,"Akademia CoC PL",13,92.8,#2YVRQUC0U,"ESPIRIT CLAN",5,46.8,win
"2022-06-23 20:00:10",10,#JPRPRVUY,"Akademia CoC PL",20,75.2,#QLY2RLRR,T.S.K,27,90.3,lose
"2022-06-19 22:07:41",5,#JPRPRVUY,"Akademia CoC PL",13,96,#8YYQV0CY,Goobs,9,86,win
"2022-06-17 22:28:46",10,#JPRPRVUY,"Akademia CoC PL",23,86.8,#29209RUV9,BOYBASTOS,26,90.3,lose
"2022-06-13 22:52:26",10,#JPRPRVUY,"Akademia CoC PL",20,77.6,#CPP0QQV2,"Black Hawk",12,45.8,win
"2022-05-31 22:41:53",10,#JPRPRVUY,"Akademia CoC PL",19,66.6,#YULUGQJV,"dead killers",28,94.8,lose
"2022-05-22 21:52:25",15,#JPRPRVUY,"Akademia CoC PL",29,74.87,#29PLG2YG2,"شکارچیان شهر",40,88.87,lose
"2022-05-18 23:26:25",15,#JPRPRVUY,"Akademia CoC PL",40,91.47,#2P20YQQYC,Legends,39,93.27,win
"2022-05-15 23:34:18",15,#JPRPRVUY,"Akademia CoC PL",32,82.07,#2YJGL8VPY,113,38,88,lose
"2022-05-13 19:49:04",15,#JPRPRVUY,"Akademia CoC PL",32,75.27,#8GY0J0JQ,King4Life,19,52.93,win
"2022-04-30 19:14:51",15,#JPRPRVUY,"Akademia CoC PL",26,67.6,#208JPY02U,BLBOUNI,40,94.53,lose
"2022-04-28 19:32:00",15,#JPRPRVUY,"Akademia CoC PL",31,75.67,#2QP2UP9VL,"USA PUSH",35,88.13,lose
"2022-04-25 23:47:10",10,#JPRPRVUY,"Akademia CoC PL",24,86.4,#9QGGJG8R,wasalak13,29,97.9,lose
"2022-04-22 23:00:41",15,#JPRPRVUY,"Akademia CoC PL",35,84.67,#G008UPLJ,"درع الجزيرة",31,78.33,win
"2022-04-18 22:33:15",10,#JPRPRVUY,"Akademia CoC PL",26,92.3,#22YJ8JJRC,"PÁK STÅRS",20,73.7,win
"2022-04-16 19:40:31",15,#JPRPRVUY,"Akademia CoC PL",43,96.6,#9G0YVLLR,"Blue Samurais",29,69.73,win
"2022-04-14 00:13:27",20,#JPRPRVUY,"Akademia CoC PL",55,93.8,#2Y0CUG2VJ,"University clan",34,57.7,win
"2022-04-11 23:20:39",25,#JPRPRVUY,"Akademia CoC PL",67,95.68,#YU89V0JR,水果部落,41,60.8,win
"2022-03-29 21:10:59",15,#JPRPRVUY,"Akademia CoC PL",42,93.07,#2QLY28YYV,LightFury,29,78.13,win
"2022-03-26 20:07:32",20,#JPRPRVUY,"Akademia CoC PL",43,79.45,#CPU0LJP0,Dragons,57,96.35,lose
"2022-03-22 19:14:37",15,#JPRPRVUY,"Akademia CoC PL",36,86.4,#JJUJ2QYC,"Dragón Rojo",39,90.27,lose
"2022-03-19 20:41:44",15,#JPRPRVUY,"Akademia CoC PL",40,95.4,#2LU80G80G,4doorsmoreh.ors,20,60.67,win
"2022-03-17 16:55:46",20,#JPRPRVUY,"Akademia CoC PL",48,87.05,#2Y0VG8UL8,"Pakistan On Top",55,92.2,lose
"2022-03-14 12:32:24",20,#JPRPRVUY,"Akademia CoC PL",52,89.6,#2LQVR9Q02,"K NATION",5,9.3,win
"2022-02-22 10:21:09",15,#JPRPRVUY,"Akademia CoC PL",38,86,#2LQYQYCUL,"УРАЛЬСКИЙ МАРС",41,94.8,lose
"2022-02-13 21:55:16",15,#JPRPRVUY,"Akademia CoC PL",42,96.33,#28Q2R8QL2,goyverenler,0,0,win
"2022-02-10 23:06:12",20,#JPRPRVUY,"Akademia CoC PL",55,96.25,#GJJUCYLV,سورياتجمعنا,49,83.35,win
"2022-01-23 22:06:57",10,#JPRPRVUY,"Akademia CoC PL",27,94.7,#G9P0R92L,Pastagas,29,95.6,lose
"2022-01-20 22:35:57",15,#JPRPRVUY,"Akademia CoC PL",32,85.8,#2LVY2VCUQ,lylia,35,82.33,lose
"2022-01-16 20:36:17",10,#JPRPRVUY,"Akademia CoC PL",28,95.3,#UCP0VC2G,"Fallen Angels",27,95.6,win
"2022-01-12 23:02:58",15,#JPRPRVUY,"Akademia CoC PL",36,89.4,#2LQLQY8CQ,Omega,43,98,lose
"2021-12-22 22:50:48",5,#JPRPRVUY,"Akademia CoC PL",11,77.6,#YGG9LJC2,RAJA-KLABANG,13,92.6,lose
"2021-12-20 21:45:54",5,#JPRPRVUY,"Akademia CoC PL",10,77,#UG8RU8UV,"جنگجوهای اریای",10,72,win
"2021-12-18 20:50:53",10,#JPRPRVUY,"Akademia CoC PL",23,83.3,#2PLRYPPUY,"Buddy Pack",14,53.4,win
"2021-11-29 22:00:00",5,#JPRPRVUY,"Akademia CoC PL",11,86.2,#20YGG2RUC,MECHANIC,10,72.4,win
"2021-11-27 21:21:39",15,#JPRPRVUY,"Akademia CoC PL",39,89.73,#GGCRQ8GU,جبرائيل,37,86.47,win
"2021-11-17 21:14:42",20,#JPRPRVUY,"Akademia CoC PL",26,49.8,#PJGG9QRY,"UHSA GIS",60,100,lose
"2021-10-19 18:15:08",15,#JPRPRVUY,"Akademia CoC PL",34,84.27,#20YJPP02C,"شباب وبنات",44,98.8,lose
"2021-10-13 19:57:30",15,#JPRPRVUY,"Akademia CoC PL",35,87.27,#2LUQVYVCR,"La Team",35,80,win
"2021-10-10 20:34:34",15,#JPRPRVUY,"Akademia CoC PL",35,88.53,#2PPQQ90GR,"ELEVEN NINE",13,31.33,win
"2021-10-03 05:37:52",15,#JPRPRVUY,"Akademia CoC PL",21,53.8,#2LYV8YCG8,"THE TENNENTS",25,57.53,lose
"2021-09-30 06:04:53",15,#JPRPRVUY,"Akademia CoC PL",26,63.33,#20JPLV908,☆★★ДРУЗЬЯ★★☆,36,82.47,lose
"2021-09-24 13:09:43",10,#JPRPRVUY,"Akademia CoC PL",26,95.3,#2L9P222Y8,"Lakas Dagat",28,97.5,lose
"2021-09-22 05:11:17",10,#JPRPRVUY,"Akademia CoC PL",17,67.5,#2YR8QPGPU,France,25,89.6,lose
"2021-09-19 18:47:47",5,#JPRPRVUY,"Akademia CoC PL",13,95.2,#QQQQPJUU,MAKNADA,12,80,win
"2021-08-29 20:28:31",5,#JPRPRVUY,"Akademia CoC PL",11,86,#2LC8L08CY,"SACRED LEGION",10,81.6,win
"2021-08-27 19:39:10",5,#JPRPRVUY,"Akademia CoC PL",12,86.6,#2LVGPYQV8,Boys,13,91.2,lose
"2021-08-24 21:50:57",5,#JPRPRVUY,"Akademia CoC PL",11,85.2,#2QLVY0QU,"صحبة خير",12,81.8,lose
"2021-08-19 18:56:42",10,#JPRPRVUY,"Akademia CoC PL",19,67.8,#2LVJPVC8C,LosMascaVidrio,27,93.6,lose
"2021-08-15 22:16:48",10,#JPRPRVUY,"Akademia CoC PL",25,86.4,#2P8QVCR0C,"Warehouse, CR",23,79.9,win
"2021-08-13 21:24:46",10,#JPRPRVUY,"Akademia CoC PL",23,81.8,#UPV898C,bootypipe,19,77.8,win
"2021-07-25 19:44:14",10,#JPRPRVUY,"Akademia CoC PL",28,98.2,#20C08Y8Y2,"KING OF WAR",23,77.8,win
"2021-07-23 17:14:03",10,#JPRPRVUY,"Akademia CoC PL",15,62.7,#C9Q0CLLY,"Real Fighter",22,76.7,lose
"2021-07-20 19:40:59",10,#JPRPRVUY,"Akademia CoC PL",24,88.8,#2YVYGQ0RJ,Take_A_Bow,28,99,lose
"2021-07-17 19:08:07",10,#JPRPRVUY,"Akademia CoC PL",22,81.3,#2PLQCULVG,"Adultos Mini!",28,91.9,lose
"2021-07-13 06:15:24",10,#JPRPRVUY,"Akademia CoC PL",22,81.7,#22VUYRP8R,暮雪--魔灵之城,27,98,lose
"2021-06-22 21:30:18",5,#JPRPRVUY,"Akademia CoC PL",11,84.6,#LYP2P0Q0,"KEDUNGGALAR AE",14,92.6,lose
"2021-06-16 23:56:17",10,#JPRPRVUY,"Akademia CoC PL",23,80.2,#2Y98QLGQG,快乐部落不要冲突,20,73.1,win
"2021-06-12 19:37:33",15,#JPRPRVUY,"Akademia CoC PL",37,85.933334,#PJ0VPV22,dark-ace,30,73.2,win
"2021-05-30 19:12:04",5,#JPRPRVUY,"Akademia CoC PL",9,72.8,#20PQUPVCQ,clash,7,55.2,win
"2021-05-27 19:54:45",5,#JPRPRVUY,"Akademia CoC PL",11,76,#2LPQ22RQ8,CARROLL,11,76.4,lose
"2021-05-25 19:46:20",5,#JPRPRVUY,"Akademia CoC PL",12,85.8,#9RQV8UVR,"Tehran Champion",13,87.4,lose
"2021-05-23 20:33:34",5,#JPRPRVUY,"Akademia CoC PL",12,86.6,#GUVLPPQG,"MEDAN TAMORA",11,85.2,win
"2021-05-21 18:31:29",5,#JPRPRVUY,"Akademia CoC PL",12,83.8,#CLP9UY2L,"Real Hero",12,83.6,win
"2021-05-19 18:43:14",10,#JPRPRVUY,"Akademia CoC PL",26,90.4,#CCL9G220,حمص6,23,82.6,win
"2021-05-17 19:11:52",5,#JPRPRVUY,"Akademia CoC PL",12,88.4,#9PUQRVGP,"adult only",13,88,lose
"2021-05-15 18:23:40",10,#JPRPRVUY,"Akademia CoC PL",24,80.1,#28Y9LQ9VU,"clash of chaos",24,91.3,lose
"2021-05-12 20:27:34",15,#JPRPRVUY,"Akademia CoC PL",40,94.13333,#2P0YCU2VU,"SLOVAKIA CLAN",36,84.933334,win
"2021-04-30 20:13:07",20,#JPRPRVUY,"Akademia CoC PL",38,73.05,#2Y8V80QL8,Voay,54,93.4,lose
"2021-04-28 19:29:28",10,#JPRPRVUY,"Akademia CoC PL",13,57,#9VPUQYQQ,دمشق,22,76.5,lose
"2021-04-24 20:16:11",10,#JPRPRVUY,"Akademia CoC PL",23,81.1,#28GCPG890,"babad legend",27,90.8,lose
"2021-04-22 20:45:12",10,#JPRPRVUY,"Akademia CoC PL",28,93.9,#29VVQ2J90,"eve,and rub,cla",16,58,win
"2021-04-19 19:04:26",10,#JPRPRVUY,"Akademia CoC PL",26,93.4,#9GP98Q8P,"samer 1",5,18.2,win
"2021-04-14 00:23:28",5,#JPRPRVUY,"Akademia CoC PL",10,75.6,#99G2VYUL,"اللمه الزينه",11,87.4,lose
"2021-03-29 21:23:17",10,#JPRPRVUY,"Akademia CoC PL",26,93.7,#JQQVQRJ0,"Palaban clan",28,96.2,lose
"2021-03-25 19:11:30",10,#JPRPRVUY,"Akademia CoC PL",27,92.5,#99UYRGRQ,"Greek Troopers",25,91.8,win
"2021-03-23 19:02:52",10,#JPRPRVUY,"Akademia CoC PL",26,92,#29UQYC0R8,"FRERES D'ARMES",27,93.6,lose
"2021-03-21 18:58:13",10,#JPRPRVUY,"Akademia CoC PL",21,78.3,#2PYYG9PU8,♡Lovely♡,17,62,win
"2021-03-18 21:21:31",10,#JPRPRVUY,"Akademia CoC PL",27,92.9,#2PVPP2Q9P,2Hype,23,86.4,win
"2021-03-16 20:20:34",10,#JPRPRVUY,"Akademia CoC PL",22,84,#9VP2UU9Q,"Las pastaga's",25,88.3,lose
"2021-03-14 20:48:39",15,#JPRPRVUY,"Akademia CoC PL",38,85.066666,#29QYUPLQR,"DOORS ☠",38,85.933334,lose
"2021-03-11 23:59:26",10,#JPRPRVUY,"Akademia CoC PL",22,85,#9RV00JRL,"STRAW HATS",23,90.9,lose
"2021-02-27 21:57:51",5,#JPRPRVUY,"Akademia CoC PL",11,81.2,#JYJRR089,bijen,11,87,lose
"2021-02-20 21:22:30",5,#JPRPRVUY,"Akademia CoC PL",12,88.4,#PJVVV8CC,"ارتش مبارز",13,92.6,lose
"2021-02-15 22:18:45",5,#JPRPRVUY,"Akademia CoC PL",10,71.4,#29QJV08VG,ricktoffin,3,20,win
"2021-02-12 21:14:09",5,#JPRPRVUY,"Akademia CoC PL",11,67.6,#20V2R28Q8,JORDAN❤IRAQ,12,91.2,lose
"2021-01-30 22:18:42",10,#JPRPRVUY,"Akademia CoC PL",19,74.5,#28CQC9YJL,"برشلونه الخير",25,88.8,lose
"2021-01-28 00:21:18",15,#JPRPRVUY,"Akademia CoC PL",38,93.46667,#2PG88L8QQ,"Tahan Fighter",27,65.6,win
"2021-01-25 23:34:59",20,#JPRPRVUY,"Akademia CoC PL",52,91.65,#JP8RG2G0,Clashersmashers,19,40.7,win
"2021-01-23 22:06:21",20,#JPRPRVUY,"Akademia CoC PL",50,86.8,#2YYLVJVP2,LYF@FINLAND2,13,21.6,win
"2021-01-21 00:55:40",20,#JPRPRVUY,"Akademia CoC PL",51,89.05,#8PPUYYU2,ONE_PIECE,52,91.15,lose
"2021-01-19 00:06:03",10,#JPRPRVUY,"Akademia CoC PL",28,96.9,#2YRGY929Q,ILOKANOAK,25,81.6,win
"2021-01-14 23:22:05",15,#JPRPRVUY,"Akademia CoC PL",37,85.67,#292Y98UQJ,logma,32,78,win
"2021-01-12 21:38:37",15,#JPRPRVUY,"Akademia CoC PL",38,88.8,#JRGP0PV9,"Frieñds Førēvér",41,91.47,lose
"2020-12-19 20:49:22",5,#JPRPRVUY,"Akademia CoC PL",14,90.6,#PR2QJUYR,"وحوش الجبيل",14,92.4,lose
"2020-12-14 21:02:30",10,#JPRPRVUY,"Akademia CoC PL",29,96.2,#V9UCLU8C,"frnd 4 ever",26,93.5,win
"2020-12-09 00:19:06",5,#JPRPRVUY,"Akademia CoC PL",11,78.2,#2PRRYCVVY,"Celana Sobek",10,89.2,win
"2020-12-06 22:46:33",5,#JPRPRVUY,"Akademia CoC PL",12,84.8,#2L08CYJR0,om,0,0,win
"2020-11-17 20:40:42",5,#JPRPRVUY,"Akademia CoC PL",11,92.4,#2YVCYU8Y9,"Ukraine Empire",11,71.4,win
"2020-11-14 17:28:12",10,#JPRPRVUY,"Akademia CoC PL",22,83.7,#CQYVCGJU,"أسود الله✌",26,87.7,lose
"2020-09-21 19:43:27",5,#JPRPRVUY,"Akademia CoC PL",5,36.4,#2P29U20UC,INOK.19,13,96.8,lose
"2020-09-10 20:04:20",5,#JPRPRVUY,"Akademia CoC PL",8,64.6,#UYPVVQ08,"D@®K W@®®¡()R",13,87.4,lose
"2020-09-07 22:56:41",5,#JPRPRVUY,"Akademia CoC PL",12,89.6,#2Y082JVCQ,-$GK$-Warriors-,10,87.4,win
"2020-08-30 20:23:09",5,#JPRPRVUY,"Akademia CoC PL",12,90.8,#29Q0GUQY0,HUNTER,10,75.6,win
"2020-08-19 19:02:35",5,#JPRPRVUY,"Akademia CoC PL",9,65.4,#2YLG82LJU,"Eros kiss",13,94,lose
"2020-08-15 20:10:16",5,#JPRPRVUY,"Akademia CoC PL",13,82.6,#28220Q8CG,Asturias,0,0,win
"2020-08-13 19:03:50",5,#JPRPRVUY,"Akademia CoC PL",12,85.4,#GCRG2JRG,"Casernes du Val",2,28,win
"2020-08-11 19:46:49",5,#JPRPRVUY,"Akademia CoC PL",13,95.6,#29YCQ8V82,FRIENDS,12,83.8,win
"2020-08-05 20:27:51",10,#JPRPRVUY,"Akademia CoC PL",25,85.2,#2Y9Y8JRYJ,夜里挑灯看剑,20,71.6,win
"2020-07-17 20:20:09",5,#JPRPRVUY,"Akademia CoC PL",8,70.8,#UVUYQ9VR,THINKING....,15,100,lose
"2020-06-28 19:32:00",5,#JPRPRVUY,"Akademia CoC PL",8,70.2,#G8QRRUQ,"marivan atak",11,88.4,lose
"2020-06-24 19:54:25",10,#JPRPRVUY,"Akademia CoC PL",24,84.6,#UV8RYQ9,Wіshmaster,14,49.5,win
"2020-06-01 21:06:56",5,#JPRPRVUY,"Akademia CoC PL",13,93,#9JYLL8G9,Greeley,4,38,win
"2020-05-24 21:47:35",10,#JPRPRVUY,"Akademia CoC PL",27,96.1,#2L8Q8Q2G,岡山無課金協同組合,22,84.8,win
"2020-05-18 20:52:05",10,#JPRPRVUY,"Akademia CoC PL",23,81.7,#2G82VRVL,"RED LAVA DEVIL",22,83.8,win
"2020-04-19 21:41:22",5,#JPRPRVUY,"Akademia CoC PL",12,82.8,#29LRRLRCQ,"ه۟اٰڪ سۜنۨڪرسۜ",3,20,win
"2020-04-16 23:13:31",5,#JPRPRVUY,"Akademia CoC PL",12,84.2,#2828J800V,"UNIÃO E FORÇA",13,88.8,lose
"2020-04-13 22:14:47",10,#JPRPRVUY,"Akademia CoC PL",25,87,#20P2PVUUY,"أساطير الظلام",24,79.9,win
"2020-04-11 19:59:52",15,#JPRPRVUY,"Akademia CoC PL",32,81.47,#V8UL0RRG,"باشا مصر",38,91.87,lose
"2020-03-27 22:32:32",10,#JPRPRVUY,"Akademia CoC PL",26,90,#88J8L9YL,"Hyrule warriors",21,76.6,win
"2020-03-11 21:08:12",15,#JPRPRVUY,"Akademia CoC PL",35,80.4,#222QPUGL8,Assassin's,41,93.47,lose
"2020-02-16 19:11:26",10,#JPRPRVUY,"Akademia CoC PL",28,93.9,#GRQJPVRQ,"Adults Only Int",13,55.9,win
"2019-12-29 20:07:59",10,#JPRPRVUY,"Akademia CoC PL",17,67,#C0JU8UJ,"3 rivières",30,100,lose
"2019-12-24 10:13:09",5,#JPRPRVUY,"Akademia CoC PL",11,84.2,#RRQRU008,"بن جواد ✌",13,85.4,lose
"2019-12-21 00:06:16",5,#JPRPRVUY,"Akademia CoC PL",12,92.6,#LPURJ20U,大地1015,12,88.4,win
"2019-12-16 20:38:20",5,#JPRPRVUY,"Akademia CoC PL",12,93.8,#92QGJ890,"We Are Together",4,29.2,win
"2019-10-30 22:47:57",15,#JPRPRVUY,"Akademia CoC PL",32,84.13,#20J8VG2R2,Sevilmezler,19,46.27,win
"2019-10-28 06:18:27",25,#JPRPRVUY,"Akademia CoC PL",59,81.88,#29L2PP2YL,"ارتش کورد",21,34.28,win
"2019-10-24 22:03:23",15,#JPRPRVUY,"Akademia CoC PL",35,82.2,#28RYQ2C00,JC,36,83.13,lose
"2019-10-20 20:46:30",10,#JPRPRVUY,"Akademia CoC PL",21,76.3,#UPCRJQJY,"Angelic Warrior",25,87.3,lose
"2019-09-27 22:40:28",5,#JPRPRVUY,"Akademia CoC PL",15,100,#20UC92CLY,kendor,11,81.6,win
"2019-09-21 20:10:33",5,#JPRPRVUY,"Akademia CoC PL",11,76.4,#22P8VY0G2,FRANCE,8,71,win
"2019-09-16 20:58:01",10,#JPRPRVUY,"Akademia CoC PL",26,92.2,#2988Y2VLC,LuckyClan,11,39,win
"2019-08-26 20:30:30",10,#JPRPRVUY,"Akademia CoC PL",27,89,#CGYLUG2Y,DieLowRiders,25,87.7,win
"2019-08-18 20:29:02",10,#JPRPRVUY,"Akademia CoC PL",24,85.1,#289RG20LC,"Iran klan",19,69,win
"2019-08-12 23:47:57",15,#JPRPRVUY,"Akademia CoC PL",38,87.67,#22RLJULYJ,CNXpeeps,30,75.53,win
"2019-07-28 19:25:16",10,#JPRPRVUY,"Akademia CoC PL",28,90.6,#Q2QGR0QC,"DE DE PYAAR DE",27,93.8,win
"2019-07-17 22:05:07",10,#JPRPRVUY,"Akademia CoC PL",25,84,#28QC9998V,一起来,18,72.4,win
"2019-07-15 19:15:57",15,#JPRPRVUY,"Akademia CoC PL",33,77.47,#20Q0CJQ0Y,"Bellum lucrum™️",41,97.67,lose
"2019-06-30 21:06:35",10,#JPRPRVUY,"Akademia CoC PL",22,78.9,#2098Y822Y,YNWA,15,57.6,win
"2019-06-15 23:03:17",10,#JPRPRVUY,"Akademia CoC PL",25,88.1,#CG9CP9L8,"""ClasH For MB",12,45.1,win
"2019-05-27 21:25:13",10,#JPRPRVUY,"Akademia CoC PL",23,87.4,#222CVR9QY,"أساطير العالم",9,37.5,win
"2019-05-18 19:51:50",10,#JPRPRVUY,"Akademia CoC PL",20,77,#208L2LRYQ,"JABON MILL",27,94.9,lose
"2019-05-15 17:25:04",10,#JPRPRVUY,"Akademia CoC PL",25,87.9,#JR0GQ0J0,AGNI,28,97.5,lose
"2019-04-20 19:56:37",10,#JPRPRVUY,"Akademia CoC PL",25,86.9,#J0RUQPCC,"DEAD ON ARRIVAL",15,58,win
"2019-04-17 19:53:48",10,#JPRPRVUY,"Akademia CoC PL",20,71.9,#JQCL9900,"the yolo's",25,92.2,lose
"2019-04-15 18:36:57",15,#JPRPRVUY,"Akademia CoC PL",29,81.73,#28PPPR8Y9,"Indian players",37,87.4,lose
"2019-04-01 20:26:36",10,#JPRPRVUY,"Akademia CoC PL",24,86.7,#J0G9P29R,"اصدقاء للابد",25,93.2,lose
"2019-03-13 22:46:11",15,#JPRPRVUY,"Akademia CoC PL",41,92.2,#290YUPGRQ,"DARK FIGHTERS",32,82.53,win
"2019-02-28 20:13:27",15,#JPRPRVUY,"Akademia CoC PL",38,89.13,#VGYJC0VG,Империя,39,89.93,lose
"2019-02-26 20:27:34",15,#JPRPRVUY,"Akademia CoC PL",38,88.53,#22VVPVQ0V,İcEdEaRtH,20,57,win
"2019-02-16 22:17:04",15,#JPRPRVUY,"Akademia CoC PL",36,84.73,#22J8J00VR,"KHO KHO BOYS",10,28.87,win
"2019-01-29 23:15:40",10,#JPRPRVUY,"Akademia CoC PL",25,83.2,#Q2Q2GVQ9,"persian Herose2",29,97.6,lose
"2019-01-22 23:19:04",15,#JPRPRVUY,"Akademia CoC PL",40,93.2,#20PVYRYLP,"Y0UNG BL01D",29,71.47,win
"2019-01-05 21:02:06",15,#JPRPRVUY,"Akademia CoC PL",42,94.73,#8V9Y0JGU,••Bozkurtlar•••,37,89.67,win
"2018-12-27 21:29:33",15,#JPRPRVUY,"Akademia CoC PL",38,89.53,#22UJJ0G9L,"Kings of Clash",31,76.47,win
"2018-12-12 23:10:15",10,#JPRPRVUY,"Akademia CoC PL",25,87.4,#V8VCGRQL,"THUNDER STORM",21,83.4,win
"2018-12-08 22:43:23",10,#JPRPRVUY,"Akademia CoC PL",24,86.1,#2YV2C080,"Les Poilus Du",29,98.4,lose
"2018-11-27 21:59:57",10,#JPRPRVUY,"Akademia CoC PL",25,88.9,#CYC0LCPP,"ANAK KERJO",25,87.4,win
"2018-11-13 06:22:54",15,#JPRPRVUY,"Akademia CoC PL",37,86.93,#P99CPJC2,Yasva,29,67,win
"2018-11-10 23:18:09",10,#JPRPRVUY,"Akademia CoC PL",25,92.4,#220V20P9R,"Attackking 屎",16,67.3,win
"2018-10-24 00:30:25",10,#JPRPRVUY,"Akademia CoC PL",26,94,#V9V82PCV,"Black Stars",21,70,win
"2018-10-21 22:06:31",15,#JPRPRVUY,"Akademia CoC PL",38,88.47,#22GGQR200,"魔法★时代NO BROKEN",37,80.93,win
"2018-10-14 20:45:28",10,#JPRPRVUY,"Akademia CoC PL",22,82.7,#20YCGPY82,waRsTrikE,12,45.6,win
"2018-10-01 22:10:58",10,#JPRPRVUY,"Akademia CoC PL",28,93.4,#22L20R0UY,"Bar Celta AG",29,99.7,lose
"2018-09-21 21:10:04",10,#JPRPRVUY,"Akademia CoC PL",25,82.2,#YL2YC8Q9,invictus,28,97.9,lose
"2018-09-17 20:19:19",10,#JPRPRVUY,"Akademia CoC PL",25,88.7,#UGVCLCLP,PAKISTAN,26,91.6,lose
